,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,CabinOrientation,Total_spent
1323,Earth,1,PSO J318.5-22,23.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
1324,Earth,1,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
1325,Earth,0,TRAPPIST-1e,18.0,0,1656.0,0.0,0.0,0.0,0.0,0,1,Babor,1656.0
1326,Europa,0,TRAPPIST-1e,47.0,0,1.0,734.0,28.0,78.0,3471.0,0,2,Estribor,4312.0
1327,Europa,0,TRAPPIST-1e,42.0,0,0.0,51.0,0.0,4170.0,13.0,0,2,Desconocido,4234.0
1328,Mars,0,TRAPPIST-1e,17.0,0,36.0,0.0,1013.0,0.0,0.0,0,1,Estribor,1049.0
1329,Earth,0,TRAPPIST-1e,21.0,0,737.0,4.0,27.0,8.0,0.0,0,2,Babor,776.0
1330,Earth,0,PSO J318.5-22,17.0,0,8.0,222.0,3.0,401.0,0.0,1,2,Babor,634.0
1331,Earth,0,PSO J318.5-22,26.0,0,4.0,770.0,0.0,0.0,0.0,0,1,Estribor,774.0
1332,Earth,0,TRAPPIST-1e,23.0,0,0.0,567.0,896.0,0.0,122.0,0,1,Babor,1585.0
1333,Earth,0,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,832.0,0,1,Estribor,832.0
1334,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
1335,Earth,0,TRAPPIST-1e,65.0,0,259.0,0.0,0.0,0.0,1916.0,0,1,Babor,2175.0
1336,Europa,0,55 Cancri e,33.0,0,13.0,0.0,2011.0,17.0,32.0,1,1,Babor,2073.0
1337,Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
1338,Europa,0,TRAPPIST-1e,41.0,0,0.0,184.0,0.0,1520.0,3358.0,0,1,Estribor,5062.0
1339,Mars,0,TRAPPIST-1e,42.0,0,1381.0,0.0,1243.0,0.0,0.0,0,1,Estribor,2624.0
1340,Mars,1,TRAPPIST-1e,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
1341,Mars,0,TRAPPIST-1e,37.0,0,328.0,6153.0,0.0,26.0,820.0,0,2,Estribor,7327.0
1342,Mars,0,55 Cancri e,17.0,0,891.0,0.0,243.0,0.0,5.0,0,2,Estribor,1139.0
1343,Europa,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
1344,Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
1345,Europa,1,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
1346,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Babor,0.0
1347,Europa,0,55 Cancri e,29.0,0,2988.0,2147.0,0.0,0.0,1779.0,0,5,Babor,6914.0
1348,Europa,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Babor,0.0
1349,Europa,0,55 Cancri e,28.0,0,0.0,4380.0,0.0,692.0,0.0,1,5,Babor,5072.0
1350,Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Babor,0.0
1351,Earth,0,TRAPPIST-1e,24.0,0,711.0,0.0,0.0,59.0,57.0,0,3,Babor,827.0
1352,Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
1353,Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
1354,Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1355,Mars,1,Destino desconocido,46.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
1356,Mars,0,TRAPPIST-1e,67.0,0,443.0,0.0,1721.0,250.0,2.0,0,2,Estribor,2416.0
1357,Earth,0,TRAPPIST-1e,44.0,0,0.0,200.0,128.0,460.0,0.0,0,1,Estribor,788.0
1358,Earth,0,TRAPPIST-1e,14.0,0,360.0,0.0,2116.0,1.0,8.0,0,1,Babor,2485.0
1359,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,4.0,0.0,965.0,1,1,Babor,969.0
1360,Earth,1,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
1361,Earth,0,TRAPPIST-1e,20.0,0,0.0,258.0,331.0,133.0,0.0,0,3,Babor,722.0
1362,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Desconocido,0.0
1363,Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Babor,0.0
1364,Earth,0,Destino desconocido,23.0,0,0.0,20.0,26.0,0.0,659.0,0,1,Babor,705.0
1365,Earth,0,TRAPPIST-1e,24.0,0,181.0,224.0,0.0,195.0,191.0,0,1,Babor,791.0
1366,Mars,0,TRAPPIST-1e,41.0,0,112.0,186.0,228.0,760.0,0.0,0,2,Estribor,1286.0
1367,Mars,0,TRAPPIST-1e,30.0,0,806.0,100.0,9.0,0.0,47.0,0,2,Estribor,962.0
1368,Earth,0,TRAPPIST-1e,27.0,0,0.0,1826.0,39.0,11.0,649.0,0,1,Estribor,2525.0
1369,Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
1370,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1371,Europa,0,TRAPPIST-1e,30.0,0,50.0,1248.0,0.0,1.0,912.0,1,1,Estribor,2211.0
1372,Earth,0,PSO J318.5-22,8.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
1373,Earth,0,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,755.0,0,1,Babor,755.0
1374,Europa,1,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
1375,Europa,0,55 Cancri e,30.0,0,0.0,138.0,0.0,5467.0,112.0,0,2,Estribor,5717.0
1376,Europa,0,55 Cancri e,46.0,0,202.0,484.0,0.0,3208.0,2485.0,0,2,Estribor,6379.0
1377,Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
1378,Europa,0,TRAPPIST-1e,21.0,0,5.0,251.0,10.0,26.0,3384.0,0,5,Babor,3676.0
1379,Europa,1,TRAPPIST-1e,70.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Desconocido,0.0
1380,Europa,0,55 Cancri e,34.0,0,0.0,1646.0,0.0,51.0,1462.0,0,5,Babor,3159.0
1381,Europa,0,TRAPPIST-1e,33.0,0,0.0,774.0,0.0,6255.0,6.0,0,5,Babor,7035.0
1382,Europa,1,55 Cancri e,44.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Babor,0.0
1383,Earth,0,55 Cancri e,16.0,0,0.0,2838.0,32.0,5.0,3404.0,0,2,Babor,6279.0
1384,Earth,0,TRAPPIST-1e,63.0,0,3.0,801.0,0.0,0.0,5.0,1,2,Babor,809.0
1385,Europa,0,TRAPPIST-1e,37.0,0,0.0,13561.0,15.0,4060.0,72.0,0,1,Estribor,17708.0
1386,Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Estribor,0.0
1387,Europa,0,TRAPPIST-1e,29.0,0,0.0,2509.0,0.0,16.0,698.0,1,5,Estribor,3223.0
1388,Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Estribor,0.0
1389,Europa,0,TRAPPIST-1e,26.0,0,0.0,533.0,2119.0,10.0,504.0,1,5,Estribor,3166.0
1390,Europa,0,55 Cancri e,76.0,0,0.0,2732.0,422.0,16594.0,330.0,0,5,Estribor,20078.0
1391,Earth,0,TRAPPIST-1e,61.0,0,0.0,368.0,3.0,4422.0,0.0,0,1,Estribor,4793.0
1392,Origen desconocido,0,TRAPPIST-1e,46.0,0,0.0,0.0,2020.0,323.0,0.0,0,1,Estribor,2343.0
1393,Earth,0,Destino desconocido,19.0,0,0.0,905.0,387.0,0.0,0.0,1,2,Babor,1292.0
1394,Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1395,Earth,1,TRAPPIST-1e,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
1396,Earth,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1397,Earth,0,PSO J318.5-22,23.0,0,200.0,414.0,73.0,1.0,1.0,0,1,Estribor,689.0
1398,Earth,0,PSO J318.5-22,63.0,0,356.0,287.0,0.0,0.0,248.0,0,1,Babor,891.0
1399,Origen desconocido,0,TRAPPIST-1e,21.0,0,894.0,1.0,0.0,61.0,26.0,0,1,Estribor,982.0
1400,Mars,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1401,Earth,0,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,417.0,2372.0,0,2,Babor,2789.0
1402,Earth,0,PSO J318.5-22,39.0,0,0.0,19.0,733.0,0.0,701.0,0,2,Babor,1453.0
1403,Mars,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1404,Mars,0,TRAPPIST-1e,27.0,0,555.0,0.0,744.0,0.0,0.0,0,1,Babor,1299.0
1405,Earth,0,TRAPPIST-1e,16.0,0,92.0,1.0,884.0,0.0,0.0,0,1,Babor,977.0
1406,Mars,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1407,Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1408,Earth,0,TRAPPIST-1e,19.0,0,73.0,0.0,0.0,813.0,2.0,0,1,Estribor,888.0
1409,Europa,0,55 Cancri e,26.0,0,0.0,304.0,0.0,3998.0,0.0,0,1,Babor,4302.0
1410,Earth,0,55 Cancri e,32.0,0,0.0,0.0,0.0,817.0,8.0,1,3,Babor,825.0
1411,Earth,0,TRAPPIST-1e,56.0,0,0.0,51.0,0.0,2.0,706.0,0,3,Babor,759.0
1412,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
1413,Earth,0,TRAPPIST-1e,38.0,0,35.0,0.0,0.0,0.0,713.0,0,1,Estribor,748.0
1414,Earth,0,TRAPPIST-1e,30.0,0,0.0,495.0,0.0,0.0,153.0,0,1,Babor,648.0
1415,Earth,0,TRAPPIST-1e,21.0,0,5.0,0.0,0.0,2.0,1061.0,0,1,Estribor,1068.0
1416,Earth,0,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,0,7,Estribor,0.0
1417,Earth,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,0,7,Estribor,0.0
1418,Earth,0,55 Cancri e,17.0,0,0.0,55.0,913.0,0.0,55.0,1,7,Estribor,1023.0
1419,Earth,0,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Estribor,0.0
1420,Earth,0,55 Cancri e,17.0,0,319.0,184.0,0.0,0.0,376.0,0,7,Estribor,879.0
1421,Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Estribor,0.0
1422,Earth,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Estribor,0.0
1423,Earth,0,TRAPPIST-1e,63.0,0,0.0,216.0,0.0,594.0,0.0,0,1,Babor,810.0
1424,Mars,0,TRAPPIST-1e,35.0,0,1890.0,0.0,497.0,1.0,0.0,0,2,Babor,2388.0
1425,Mars,0,TRAPPIST-1e,61.0,0,1114.0,0.0,68.0,0.0,0.0,0,2,Babor,1182.0
1426,Earth,0,Destino desconocido,19.0,0,0.0,24.0,615.0,9.0,0.0,1,1,Babor,648.0
1427,Earth,0,TRAPPIST-1e,43.0,0,0.0,0.0,1217.0,2.0,0.0,1,4,Estribor,1219.0
1428,Earth,0,TRAPPIST-1e,14.0,0,1.0,1.0,683.0,419.0,0.0,0,4,Estribor,1104.0
1429,Earth,0,TRAPPIST-1e,78.0,0,0.0,0.0,0.0,441.0,4.0,0,4,Estribor,445.0
1430,Earth,0,TRAPPIST-1e,21.0,0,398.0,490.0,0.0,0.0,0.0,0,4,Estribor,888.0
1431,Mars,0,TRAPPIST-1e,32.0,0,1240.0,0.0,58.0,0.0,0.0,0,1,Babor,1298.0
1432,Mars,0,TRAPPIST-1e,31.0,0,1226.0,0.0,1.0,0.0,0.0,0,1,Estribor,1227.0
1433,Europa,0,TRAPPIST-1e,40.0,0,1006.0,0.0,0.0,284.0,329.0,1,4,Estribor,1619.0
1434,Europa,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Estribor,0.0
1435,Europa,0,TRAPPIST-1e,36.0,0,0.0,2345.0,0.0,1966.0,27.0,0,4,Estribor,4338.0
1436,Europa,0,55 Cancri e,31.0,0,65.0,2121.0,0.0,6431.0,1.0,0,4,Estribor,8618.0
1437,Earth,0,TRAPPIST-1e,18.0,0,765.0,0.0,13.0,0.0,0.0,0,1,Estribor,778.0
1438,Earth,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
1439,Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
1440,Europa,1,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
1441,Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
1442,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
1443,Mars,0,TRAPPIST-1e,20.0,0,539.0,1269.0,38.0,0.0,0.0,1,1,Babor,1846.0
1444,Earth,0,55 Cancri e,23.0,0,4.0,0.0,2.0,254.0,521.0,0,1,Babor,781.0
1445,Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1446,Europa,0,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1447,Mars,0,55 Cancri e,18.0,0,3992.0,673.0,1360.0,2.0,0.0,1,1,Babor,6027.0
1448,Europa,0,PSO J318.5-22,25.0,1,0.0,7069.0,0.0,45.0,282.0,1,2,Estribor,7396.0
1449,Europa,0,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
1450,Earth,0,TRAPPIST-1e,46.0,0,0.0,0.0,533.0,277.0,0.0,0,1,Estribor,810.0
1451,Europa,0,TRAPPIST-1e,27.0,0,0.0,31.0,0.0,1.0,11378.0,0,1,Estribor,11410.0
1452,Earth,0,TRAPPIST-1e,53.0,0,1015.0,0.0,0.0,0.0,1.0,0,1,Babor,1016.0
1453,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
1454,Europa,0,55 Cancri e,32.0,0,54.0,3782.0,0.0,21.0,5.0,1,1,Estribor,3862.0
1455,Europa,0,TRAPPIST-1e,32.0,0,1.0,470.0,0.0,1440.0,2114.0,0,3,Babor,4025.0
1456,Europa,0,TRAPPIST-1e,33.0,1,0.0,7139.0,22.0,0.0,553.0,1,3,Babor,7714.0
1457,Europa,0,TRAPPIST-1e,26.0,0,0.0,170.0,0.0,3718.0,0.0,0,3,Babor,3888.0
1458,Earth,0,TRAPPIST-1e,47.0,0,12.0,7.0,0.0,720.0,0.0,1,1,Estribor,739.0
1459,Mars,0,TRAPPIST-1e,13.0,0,7172.0,0.0,157.0,20.0,0.0,0,1,Estribor,7349.0
1460,Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1461,Earth,0,TRAPPIST-1e,21.0,0,9.0,0.0,0.0,0.0,800.0,0,1,Babor,809.0
1462,Mars,0,TRAPPIST-1e,20.0,0,206.0,0.0,629.0,67.0,523.0,1,1,Desconocido,1425.0
1463,Earth,0,TRAPPIST-1e,21.0,0,163.0,0.0,661.0,32.0,0.0,0,1,Estribor,856.0
1464,Europa,1,55 Cancri e,51.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1465,Europa,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1466,Europa,0,TRAPPIST-1e,26.0,0,1.0,230.0,0.0,42.0,4030.0,0,2,Estribor,4303.0
1467,Europa,0,55 Cancri e,53.0,1,5022.0,2376.0,0.0,0.0,235.0,0,2,Desconocido,7633.0
1468,Europa,0,TRAPPIST-1e,30.0,0,0.0,1376.0,43.0,0.0,1460.0,1,1,Babor,2879.0
1469,Earth,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
1470,Europa,0,TRAPPIST-1e,45.0,0,0.0,1389.0,0.0,2987.0,0.0,0,1,Estribor,4376.0
1471,Earth,0,TRAPPIST-1e,62.0,0,877.0,15.0,0.0,0.0,1.0,0,1,Babor,893.0
1472,Earth,0,TRAPPIST-1e,38.0,0,0.0,1.0,45.0,0.0,837.0,0,1,Estribor,883.0
1473,Earth,0,55 Cancri e,24.0,0,1030.0,0.0,0.0,0.0,1122.0,0,1,Babor,2152.0
1474,Earth,0,TRAPPIST-1e,18.0,0,341.0,0.0,332.0,102.0,0.0,0,1,Babor,775.0
1475,Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
1476,Earth,0,PSO J318.5-22,16.0,0,0.0,1519.0,0.0,0.0,766.0,0,1,Estribor,2285.0
1477,Europa,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1478,Earth,0,TRAPPIST-1e,22.0,0,1018.0,100.0,0.0,9.0,0.0,0,2,Desconocido,1127.0
1479,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1480,Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1481,Earth,0,TRAPPIST-1e,26.0,0,758.0,17.0,11.0,0.0,0.0,0,2,Babor,786.0
1482,Earth,0,TRAPPIST-1e,25.0,0,4.0,0.0,146.0,723.0,0.0,0,2,Babor,873.0
1483,Mars,0,TRAPPIST-1e,55.0,0,938.0,0.0,82.0,0.0,162.0,0,1,Estribor,1182.0
1484,Mars,0,TRAPPIST-1e,28.0,0,641.0,0.0,372.0,0.0,16.0,0,1,Babor,1029.0
1485,Earth,0,Destino desconocido,23.0,0,0.0,169.0,0.0,0.0,0.0,1,1,Babor,169.0
1486,Earth,0,TRAPPIST-1e,22.0,0,0.0,24.0,0.0,176.0,783.0,0,1,Babor,983.0
1487,Earth,0,55 Cancri e,26.0,0,333.0,1819.0,0.0,1.0,0.0,1,1,Babor,2153.0
1488,Earth,0,TRAPPIST-1e,13.0,0,0.0,0.0,8.0,0.0,714.0,0,2,Estribor,722.0
1489,Earth,0,TRAPPIST-1e,18.0,0,428.0,0.0,36.0,0.0,424.0,0,2,Estribor,888.0
1490,Mars,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1491,Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Desconocido,0.0
1492,Earth,0,TRAPPIST-1e,57.0,0,433.0,0.0,0.0,371.0,0.0,0,2,Babor,804.0
1493,Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,Babor,0.0
1494,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1495,Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1496,Europa,0,55 Cancri e,35.0,0,0.0,17394.0,0.0,724.0,0.0,1,2,Babor,18118.0
1497,Europa,0,TRAPPIST-1e,37.0,0,0.0,1336.0,2.0,12.0,7.0,1,2,Estribor,1357.0
1498,Europa,0,55 Cancri e,33.0,0,0.0,26.0,1.0,33.0,2439.0,0,2,Estribor,2499.0
1499,Europa,0,TRAPPIST-1e,35.0,0,305.0,3621.0,0.0,320.0,341.0,1,2,Estribor,4587.0
1500,Europa,0,55 Cancri e,47.0,0,16.0,2127.0,1487.0,0.0,196.0,1,2,Estribor,3826.0
1501,Earth,0,TRAPPIST-1e,23.0,0,5.0,51.0,0.0,732.0,0.0,0,1,Estribor,788.0
1502,Earth,0,TRAPPIST-1e,28.82793046746535,0,0.0,3.0,0.0,2.0,923.0,1,1,Babor,928.0
1503,Europa,0,55 Cancri e,27.0,0,0.0,4342.0,0.0,0.0,36.0,1,1,Babor,4378.0
1504,Europa,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1505,Earth,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1506,Europa,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1507,Europa,1,55 Cancri e,53.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1508,Earth,0,TRAPPIST-1e,37.0,0,22.0,5.0,0.0,747.0,0.0,0,1,Babor,774.0
1509,Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,2681.0,55.0,0,1,Estribor,2736.0
1510,Earth,0,TRAPPIST-1e,42.0,0,0.0,594.0,0.0,0.0,119.0,0,3,Babor,713.0
1511,Earth,1,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
1512,Earth,0,55 Cancri e,7.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
1513,Earth,0,TRAPPIST-1e,24.0,0,2.0,3.0,0.0,616.0,161.0,0,1,Babor,782.0
1514,Europa,0,TRAPPIST-1e,20.0,0,13.0,817.0,0.0,1435.0,22.0,1,1,Estribor,2287.0
1515,Earth,0,TRAPPIST-1e,24.0,0,1158.0,193.0,798.0,2.0,0.0,0,1,Babor,2151.0
1516,Earth,0,TRAPPIST-1e,42.0,0,0.0,865.0,0.0,0.0,44.0,1,1,Estribor,909.0
1517,Europa,0,TRAPPIST-1e,49.0,0,0.0,3750.0,0.0,2.0,341.0,1,2,Babor,4093.0
1518,Europa,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1519,Earth,0,55 Cancri e,16.0,0,825.0,9.0,0.0,0.0,42.0,0,1,Desconocido,876.0
1520,Mars,0,TRAPPIST-1e,26.0,1,432.0,0.0,965.0,35.0,0.0,0,1,Babor,1432.0
1521,Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,6.0,685.0,0.0,0,3,Babor,691.0
1522,Earth,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
1523,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
1524,Mars,0,PSO J318.5-22,37.0,0,295.0,1575.0,19.0,515.0,0.0,0,1,Babor,2404.0
1525,Earth,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
1526,Earth,0,55 Cancri e,25.0,0,553.0,0.0,1.0,239.0,8.0,1,2,Estribor,801.0
1527,Earth,0,PSO J318.5-22,25.0,0,172.0,129.0,41.0,0.0,341.0,0,2,Estribor,683.0
1528,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
1529,Earth,1,PSO J318.5-22,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
1530,Earth,0,55 Cancri e,46.0,0,612.0,0.0,62.0,0.0,0.0,1,3,Estribor,674.0
1531,Earth,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
1532,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1533,Europa,0,TRAPPIST-1e,29.0,0,0.0,930.0,0.0,2113.0,98.0,0,2,Babor,3141.0
1534,Earth,0,TRAPPIST-1e,19.0,0,0.0,9.0,0.0,0.0,1.0,0,1,Babor,10.0
1535,Europa,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
1536,Earth,1,PSO J318.5-22,1.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
1537,Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Estribor,0.0
1538,Earth,0,TRAPPIST-1e,37.0,0,0.0,27.0,11.0,732.0,5.0,0,3,Estribor,775.0
1539,Earth,0,TRAPPIST-1e,61.0,0,1215.0,32.0,0.0,0.0,362.0,0,1,Estribor,1609.0
1540,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
1541,Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1542,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
1543,Earth,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
1544,Earth,0,TRAPPIST-1e,22.0,0,1300.0,0.0,0.0,0.0,1134.0,0,1,Babor,2434.0
1545,Earth,0,TRAPPIST-1e,41.0,0,139.0,666.0,6.0,71.0,25.0,0,1,Estribor,907.0
1546,Earth,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
1547,Earth,0,TRAPPIST-1e,19.0,0,414.0,0.0,66.0,307.0,0.0,0,1,Estribor,787.0
1548,Earth,0,TRAPPIST-1e,21.0,0,305.0,0.0,1.0,618.0,2.0,1,1,Babor,926.0
1549,Earth,0,55 Cancri e,14.0,0,0.0,2.0,0.0,0.0,794.0,0,1,Babor,796.0
1550,Origen desconocido,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Desconocido,0.0
1551,Earth,0,TRAPPIST-1e,34.0,0,0.0,0.0,885.0,0.0,0.0,1,1,Babor,885.0
1552,Earth,0,TRAPPIST-1e,33.0,0,954.0,0.0,10.0,3.0,2.0,0,1,Babor,969.0
1553,Earth,1,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
1554,Earth,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
1555,Earth,1,PSO J318.5-22,43.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Babor,0.0
1556,Earth,0,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
1557,Earth,1,PSO J318.5-22,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
1558,Europa,0,Destino desconocido,47.0,0,4.0,1303.0,830.0,774.0,2.0,0,1,Estribor,2913.0
1559,Earth,0,TRAPPIST-1e,28.0,0,3202.0,0.0,0.0,0.0,5.0,0,2,Desconocido,3207.0
